text,label,need_ambulance
bystanders get down chest compressions as the person had stopped breathing,cpr,True
pass off bystanders began chest compressions as the person had stopped breathing,cpr,True
bystanders began chest compressions as the person had stopped breathing ,cpr,True
bandages were applied the a laceration on to leg,wounds,False
bandages were applied a on leg,wounds,False
bandages were applied to a laceration represent on the leg,wounds,False
bandages were applied to a laceration on the leg ,wounds,False
hot arm spilled on his oil causing a burn,burns,False
hot oil spilled on his arm causing a shed burn,burns,False
hot petroleum spilled on his arm causing a burn,burns,False
hot oil spilled on his arm causing a burn ,burns,False
he was bitten by a dog to have rabies,rabies,True
he suffer was bitten by a stray dog suspected to have rabies,rabies,True
he was bitten by a stray dog suspect to have rabies,rabies,True
he was bitten by a stray dog suspected to have rabies ,rabies,True
he suffered an impact electric shock while fixing the outlet,electric_shock,True
he electric an suffered shock while fixing the outlet,electric_shock,True
he suffered an electric car shock while fixing the outlet,electric_shock,True
he suffered an electric shock while fixing the outlet ,electric_shock,True
he collapsed suddenly and was not take a breather immediate resuscitation was needed,cpr,True
he suddenly and was not breathing immediate was needed,cpr,True
he collapsed suddenly and was not give way breathing immediate resuscitation was needed,cpr,True
he collapsed suddenly and was not breathing immediate resuscitation was needed ,cpr,True
the patient had a swollen amp painful wrist after a fall,fractures,False
the patient role had a swollen painful wrist after a fall,fractures,False
the swollen had a patient painful wrist after a fall,fractures,False
the patient had a swollen painful wrist after a fall ,fractures,False
he broke his arm while skateboard,fractures,False
he broke his while arm skateboarding,fractures,False
he broke give way his arm while skateboarding,fractures,False
he broke his arm while skateboarding ,fractures,False
bystanders began chest compressions person the as had stopped breathing,cpr,True
bystanders began chest compressions as the mortal person had stopped breathing,cpr,True
bystanders began chest compression as the person had stopped breathing,cpr,True
bystanders began chest compressions as the person had stopped breathing ,cpr,True
the wound was bleeding the after profusely accident,wounds,False
the wound was bleeding profusely after the hemorrhage accident,wounds,False
the wound was bleeding profusely after the accident,wounds,False
the wound was bleeding profusely after the accident ,wounds,False
the patient had a swollen painful wrist after radiocarpal joint a fall,fractures,False
the fall had a swollen painful wrist after a patient,fractures,False
the patient had a swollen painful wrist a fall,fractures,False
the patient had a swollen painful wrist after a fall ,fractures,False
the shaver screamed after being stung by a scorpion,scorpion_sting,True
the child screamed after being stung by later a scorpion,scorpion_sting,True
the child screamed after being a by stung scorpion,scorpion_sting,True
the child screamed after being stung by a scorpion ,scorpion_sting,True
patient attacked by wild animal foaming mouth,rabies,True
patient verbalise attacked by wild animal with foaming mouth,rabies,True
patient attacked by mouth animal with foaming wild,rabies,True
patient attacked by wild animal with foaming mouth ,rabies,True
choking was relieved using the heimlich tactic,choking,True
choking was relieved using the maneuver heimlich,choking,True
choking was relieved using the maneuver,choking,True
choking was relieved using the heimlich maneuver ,choking,True
he collapsed suddenly and was not breathing resuscitation immediate was needed,cpr,True
he collapsed suddenly and was not catch ones breath immediate resuscitation was needed,cpr,True
he collapsed suddenly and was not immediate resuscitation was needed,cpr,True
he collapsed suddenly and was not breathing immediate resuscitation was needed ,cpr,True
the twine was bleeding profusely after the accident,wounds,False
the wound was bleeding profusely after the accident,wounds,False
the wound the bleeding profusely after was accident,wounds,False
the wound was bleeding profusely after the accident ,wounds,False
she was submerged in water for several minutes before being rescued,drowning,True
she was submerged water in for several minutes before being rescued,drowning,True
she was overwhelm in water for several minutes before being rescued,drowning,True
she was submerged in water for several minutes before being rescued ,drowning,True
scorpion venom symptoms appeared within minutes,scorpion_sting,True
inside scorpion venom symptoms appeared within minutes,scorpion_sting,True
scorpion venom symptoms within appeared minutes,scorpion_sting,True
scorpion venom symptoms appeared within minutes ,scorpion_sting,True
swelling occurred after a bee sting later on the leg,bee_sting,False
swelling occurred after a bee sting on the leg,bee_sting,False
tumesce occurred after a bee sting on the leg,bee_sting,False
swelling occurred after a bee sting on the leg ,bee_sting,False
the patient experienced numbness and experience pain after an electric injury,electric_shock,True
the affected role experienced numbness and pain after an electric injury,electric_shock,True
the patient and numbness experienced pain after an electric injury,electric_shock,True
the patient experienced numbness and pain after an electric injury ,electric_shock,True
the site became red and itchy,bee_sting,False
the sting site became red and bite itchy,bee_sting,False
the sting site became red and fidgety,bee_sting,False
the sting site became red and itchy ,bee_sting,False
the pulse rate patient was found unresponsive with no pulse cpr was initiated,cpr,True
patient was found unresponsive with no pulse cpr was,cpr,True
the patient was found unresponsive with no beat cpr was initiated,cpr,True
the patient was found unresponsive with no pulse cpr was initiated ,cpr,True
he was bitten by a stray dog suspected to have rabies,rabies,True
he was detent bitten by a stray dog suspected to have rabies,rabies,True
a was bitten by he stray dog suspected to have rabies,rabies,True
he was bitten by a stray dog suspected to have rabies ,rabies,True
she suffered a second degree burn from simmering water,burns,False
she suffered second gear a second degree burn from boiling water,burns,False
she suffered a second degree burn from boiling water,burns,False
she suffered a second degree burn from boiling water ,burns,False
the sting site became place red and itchy,bee_sting,False
the sting site became red and itchy,bee_sting,False
the sting site became red and fretful,bee_sting,False
the sting site became red and itchy ,bee_sting,False
she turned blue while eating and gasped for amobarbital sodium air,choking,True
she turned blue while eating for gasped and air,choking,True
she change state blue while eating and gasped for air,choking,True
she turned blue while eating and gasped for air ,choking,True
numbness and tingling spread spiritlessness from the sting site,scorpion_sting,True
numbness and tingling feast from the sting site,scorpion_sting,True
numbness and tingling spread from the sting site,scorpion_sting,True
numbness and tingling spread from the sting site ,scorpion_sting,True
the sting left a red inflamed area on amp his arm,scorpion_sting,True
the sting left a red inflamed his on area arm,scorpion_sting,True
the sting left a red area on his arm,scorpion_sting,True
the sting left a red inflamed area on his arm ,scorpion_sting,True
he suffered an electric shock galvanizing while fixing the outlet,electric_shock,True
he suffered an electric jolt while fixing the outlet,electric_shock,True
an suffered he electric shock while fixing the outlet,electric_shock,True
he suffered an electric shock while fixing the outlet ,electric_shock,True
piddle she suffered a second degree burn from boiling water,burns,False
she suffered second degree burn from boiling water,burns,False
she a suffered second degree burn from boiling water,burns,False
she suffered a second degree burn from boiling water ,burns,False
a lifeguard started cpr when the natator was pulled out of the water,cpr,True
a lifeguard started cpr the was pulled of the water,cpr,True
started lifeguard a cpr when the swimmer was pulled out of the water,cpr,True
a lifeguard started cpr when the swimmer was pulled out of the water ,cpr,True
he lost consciousness for seconds few a and then recovered,fainting,False
he lost cognizance for a few seconds and then recovered,fainting,False
he lost consciousness for a few helium seconds and then recovered,fainting,False
he lost consciousness for a few seconds and then recovered ,fainting,False
drowning symptom appeared after being stuck underwater,drowning,True
drowning symptoms appeared represent after being stuck underwater,drowning,True
drowning symptoms being after appeared stuck underwater,drowning,True
drowning symptoms appeared after being stuck underwater ,drowning,True
a piece of food blocked his completely airway,choking,True
a piece of food blocked amp his airway completely,choking,True
a piece of food blocked airway,choking,True
a piece of food blocked his airway completely ,choking,True
immobilization was required for a fracture bone,fractures,False
immobilization was necessitate required for a fractured bone,fractures,False
immobilization was required for fractured a bone,fractures,False
immobilization was required for a fractured bone ,fractures,False
scorpio the child screamed after being stung by a scorpion,scorpion_sting,True
the child screamed after being miffed by a scorpion,scorpion_sting,True
the stung screamed after being child by a scorpion,scorpion_sting,True
the child screamed after being stung by a scorpion ,scorpion_sting,True
snakebite and discoloration followed the swelling,snake_bite,True
swelling and discoloration followed the snakebite,snake_bite,True
swelling and discoloration postdate the snakebite,snake_bite,True
swelling and discoloration followed the snakebite ,snake_bite,True
patient reported pain and swelling from multiple painfulness stings,bee_sting,False
patient reported pain and swelling from stings,bee_sting,False
patient reported pain swelling and from multiple stings,bee_sting,False
patient reported pain and swelling from multiple stings ,bee_sting,False
bystanders began chest compressions as had person the stopped breathing,cpr,True
bystanders began chest compressions as get the person had stopped breathing,cpr,True
bystanders began chest compressions as the person had stopped breathing,cpr,True
bystanders began chest compressions as the person had stopped breathing ,cpr,True
boy choked on a grape and couldnt breathe,choking,True
grapevine the boy choked on a grape and couldnt breathe,choking,True
the son choked on a grape and couldnt breathe,choking,True
the boy choked on a grape and couldnt breathe ,choking,True
bandages were utilize to a laceration on the leg,wounds,False
to were applied bandages a laceration on the leg,wounds,False
bandages implement were applied to a laceration on the leg,wounds,False
bandages were applied to a laceration on the leg ,wounds,False
appeared pale and passed out during the meeting,fainting,False
he appeared pale and make pass passed out during the meeting,fainting,False
he appeared pale and passed the during out meeting,fainting,False
he appeared pale and passed out during the meeting ,fainting,False
she had an supersensitised reaction to a wasp sting,bee_sting,False
she had an allergic reaction associate in nursing to a wasp sting,bee_sting,False
she had an allergic to reaction a wasp sting,bee_sting,False
she had an allergic reaction to a wasp sting ,bee_sting,False
irritating the patient had a swollen painful wrist after a fall,fractures,False
the patient had a swollen atrocious wrist after a fall,fractures,False
the patient had a swollen wrist a fall,fractures,False
the patient had a swollen painful wrist after a fall ,fractures,False
bitten on away the hand by an aggressive fox,rabies,True
prick on the hand by an aggressive fox,rabies,True
bitten aggressive the hand by an on fox,rabies,True
bitten on the hand by an aggressive fox ,rabies,True
minor wounds make clean were cleaned and dressed,wounds,False
minor wounds were cleaned and dressed,wounds,False
minor wounds were cleaned and habilimented,wounds,False
minor wounds were cleaned and dressed ,wounds,False
left sting the a red inflamed area on his arm,scorpion_sting,True
the sting left a marxist inflamed area on his arm,scorpion_sting,True
the sting left a red inflamed region area on his arm,scorpion_sting,True
the sting left a red inflamed area on his arm ,scorpion_sting,True
the patient experienced numbness and after an electric injury,electric_shock,True
the patient experienced numbness affected role and pain after an electric injury,electric_shock,True
the patient experienced numbness and an after pain electric injury,electric_shock,True
the patient experienced numbness and pain after an electric injury ,electric_shock,True
immobilization for required was a fractured bone,fractures,False
immobilization was required for a fractured bone,fractures,False
immobilization was required for necessitate a fractured bone,fractures,False
immobilization was required for a fractured bone ,fractures,False
she was unable base on balls to walk after fracturing her ankle,fractures,False
she was unable to walk after fracturing her ankle,fractures,False
she was unable to walk after fracturing her ankle joint,fractures,False
she was unable to walk after fracturing her ankle ,fractures,False
patient attacked idle by wild animal with foaming mouth,rabies,True
patient attacked by wild animal with foaming mouth,rabies,True
patient attacked by animal wild with foaming mouth,rabies,True
patient attacked by wild animal with foaming mouth ,rabies,True
he was bitten by a stray dog suspected to have,rabies,True
he was bitten by suffer a stray dog suspected to have rabies,rabies,True
he was bitten by a have dog suspected to stray rabies,rabies,True
he was bitten by a stray dog suspected to have rabies ,rabies,True
she was submerged in water for several minutes before being reclaimed,drowning,True
she was in water for several minutes before being rescued,drowning,True
she was submerged in water for several minutes represent before being rescued,drowning,True
she was submerged in water for several minutes before being rescued ,drowning,True
the child screamed after stung being by a scorpion,scorpion_sting,True
the child hollo after being stung by a scorpion,scorpion_sting,True
the child screamed after being stung by scorpion,scorpion_sting,True
the child screamed after being stung by a scorpion ,scorpion_sting,True
he was hiking by a snake while bitten,snake_bite,True
he was bitten by a snake while hiking,snake_bite,True
he was bitten by a snake while hike up,snake_bite,True
he was bitten by a snake while hiking ,snake_bite,True
she had an allergic a to reaction wasp sting,bee_sting,False
she had an supersensitised reaction to a wasp sting,bee_sting,False
she had an allergic to a wasp sting,bee_sting,False
she had an allergic reaction to a wasp sting ,bee_sting,False
numbness and tingling spread from spiritlessness the sting site,scorpion_sting,True
spiritlessness and tingling spread from the sting site,scorpion_sting,True
numbness and tingling spread the sting site,scorpion_sting,True
numbness and tingling spread from the sting site ,scorpion_sting,True
he fell and his scraped knee badly,wounds,False
he fell scraped his knee badly,wounds,False
genu he fell and scraped his knee badly,wounds,False
he fell and scraped his knee badly ,wounds,False
she reported numbness and pain after a snake snack,snake_bite,True
reported she numbness and pain after a snake bite,snake_bite,True
she reported numbness and pain later after a snake bite,snake_bite,True
she reported numbness and pain after a snake bite ,snake_bite,True
patient attacked by foaming animal with wild mouth,rabies,True
patient attacked by wild animal with assail foaming mouth,rabies,True
affected role attacked by wild animal with foaming mouth,rabies,True
patient attacked by wild animal with foaming mouth ,rabies,True
the sting site place became red and itchy,bee_sting,False
the sting site became and red itchy,bee_sting,False
the sting site became marxist and itchy,bee_sting,False
the sting site became red and itchy ,bee_sting,False
the patient pain numbness and experienced after an electric injury,electric_shock,True
the patient experienced numbness and pain after an electric injury,electric_shock,True
the patient accidental injury experienced numbness and pain after an electric injury,electric_shock,True
the patient experienced numbness and pain after an electric injury ,electric_shock,True
an x ray confirmed a faulting in the left leg,fractures,False
an x ray confirmed a in the left,fractures,False
an x ray a confirmed fracture in the left leg,fractures,False
an x ray confirmed a fracture in the left leg ,fractures,False
patient reported pain from swelling and multiple stings,bee_sting,False
patient reported pain and swelling from multiple affected role stings,bee_sting,False
patient reported pain and protuberance from multiple stings,bee_sting,False
patient reported pain and swelling from multiple stings ,bee_sting,False
the patient and dizziness reported momentarily blacked out,fainting,False
the patient reported dizziness and momentarily out,fainting,False
the affected role reported dizziness and momentarily blacked out,fainting,False
the patient reported dizziness and momentarily blacked out ,fainting,False
get bystanders began chest compressions as the person had stopped breathing,cpr,True
bystanders breathing chest compressions as the person had stopped began,cpr,True
bystanders began bureau compressions as the person had stopped breathing,cpr,True
bystanders began chest compressions as the person had stopped breathing ,cpr,True
she away was electrocuted by exposed wires,electric_shock,True
she was electrocuted by exposed wires,electric_shock,True
electrocuted was she by exposed wires,electric_shock,True
she was electrocuted by exposed wires ,electric_shock,True
he inhaled irrigate while swimming and became unconscious,drowning,True
he inhaled water while swimming and became unconscious,drowning,True
he inhaled water while spell swimming and became unconscious,drowning,True
he inhaled water while swimming and became unconscious ,drowning,True
a lifeguard started cpr when the bather was pulled out of the water,cpr,True
a lifeguard started cpr when the swimmer was pulled out of the water,cpr,True
a lifeguard started cpr water the swimmer was pulled out of the when,cpr,True
a lifeguard started cpr when the swimmer was pulled out of the water ,cpr,True
a fainting occurred during sudden blood test,fainting,False
sudden fainting amp occurred during a blood test,fainting,False
sudden fainting during a blood,fainting,False
sudden fainting occurred during a blood test ,fainting,False
the patient experienced numbness and pain galvanizing after an electric injury,electric_shock,True
the patient experienced numbness and after an electric injury,electric_shock,True
the patient role experienced numbness and pain after an electric injury,electric_shock,True
the patient experienced numbness and pain after an electric injury ,electric_shock,True
a lifeguard started cpr when the natator was pulled out of the water,cpr,True
a lifeguard started cpr water the swimmer was pulled out of the when,cpr,True
a lifeguard started cpr when the swimmer was pulled out the water,cpr,True
a lifeguard started cpr when the swimmer was pulled out of the water ,cpr,True
the patient reported dizziness and momentarily kod blacked out,fainting,False
blacked patient reported dizziness and momentarily the out,fainting,False
the patient reported dizziness momentarily blacked out,fainting,False
the patient reported dizziness and momentarily blacked out ,fainting,False
fang marks were visible on the ankle after a represent bite,snake_bite,True
fang marks were visible on the ankle after a bite,snake_bite,True
fang marks were visible on the ankle after a morsel,snake_bite,True
fang marks were visible on the ankle after a bite ,snake_bite,True
a bite scorpion sting caused intense pain and swelling,scorpion_sting,True
a scorpion sting caused pain and swelling,scorpion_sting,True
a scorpion burn caused intense pain and swelling,scorpion_sting,True
a scorpion sting caused intense pain and swelling ,scorpion_sting,True
she fainted after standing up too later quickly,fainting,False
she after fainted standing up too quickly,fainting,False
she conk after standing up too quickly,fainting,False
she fainted after standing up too quickly ,fainting,False
she was unable to articulatio talocruralis walk after fracturing her ankle,fractures,False
she was unable ankle walk after fracturing her to,fractures,False
she was unable to walk after fracturing her,fractures,False
she was unable to walk after fracturing her ankle ,fractures,False
the child was pulled from the piddle water unresponsive and coughing,drowning,True
the child was pulled from the water unresponsive and coughing,drowning,True
the child was pulled from water unresponsive and coughing,drowning,True
the child was pulled from the water unresponsive and coughing ,drowning,True
marks were visible on after a bite,snake_bite,True
articulatio talocruralis fang marks were visible on the ankle after a bite,snake_bite,True
fang marks were on visible the ankle after a bite,snake_bite,True
fang marks were visible on the ankle after a bite ,snake_bite,True
burned fingers while cooking at dwelling,burns,False
burned incinerate fingers while cooking at home,burns,False
burned fingers while cooking at home,burns,False
burned fingers while cooking at home ,burns,False
he and pale appeared passed out during the meeting,fainting,False
he appeared sick and passed out during the meeting,fainting,False
he appeared pale and passed out during the meeting,fainting,False
he appeared pale and passed out during the meeting ,fainting,False
was electrocuted by exposed wires,electric_shock,True
represent she was electrocuted by exposed wires,electric_shock,True
she was electrocuted wires exposed by,electric_shock,True
she was electrocuted by exposed wires ,electric_shock,True
discoloration and swelling followed the snakebite,snake_bite,True
and discoloration followed the snakebite,snake_bite,True
swelling and discoloration espouse the snakebite,snake_bite,True
swelling and discoloration followed the snakebite ,snake_bite,True
cpr was do after detecting no heartbeat,cpr,True
cpr was performed detecting after no heartbeat,cpr,True
cpr discover was performed after detecting no heartbeat,cpr,True
cpr was performed after detecting no heartbeat ,cpr,True
the wound was bleeding profusely after spite the accident,wounds,False
wound was bleeding profusely after the accident,wounds,False
the wound the bleeding profusely after was accident,wounds,False
the wound was bleeding profusely after the accident ,wounds,False
sudden fainting occurred during a blood test,fainting,False
sudden mental test fainting occurred during a blood test,fainting,False
fainting sudden occurred during a blood test,fainting,False
sudden fainting occurred during a blood test ,fainting,False
scorpion venom within appeared symptoms minutes,scorpion_sting,True
scorpion venom symptom appeared within minutes,scorpion_sting,True
transactions scorpion venom symptoms appeared within minutes,scorpion_sting,True
scorpion venom symptoms appeared within minutes ,scorpion_sting,True
the patient had a swollen painful wrist after a fall,fractures,False
the patient had autumn a swollen painful wrist after a fall,fractures,False
the patient had a swollen painful wrist after a devolve,fractures,False
the patient had a swollen painful wrist after a fall ,fractures,False
she reported numbness and pain after bite,snake_bite,True
snake reported numbness and pain after a she bite,snake_bite,True
she reported numbness and pain after a snake describe bite,snake_bite,True
she reported numbness and pain after a snake bite ,snake_bite,True
he broke his skateboard arm while skateboarding,fractures,False
he broke his while skateboarding,fractures,False
he broke his arm while skateboard,fractures,False
he broke his arm while skateboarding ,fractures,False
he lost consciousness for a few seconds and helium then recovered,fainting,False
he consciousness lost for a few seconds and then recovered,fainting,False
he lost consciousness for a few seconds and then,fainting,False
he lost consciousness for a few seconds and then recovered ,fainting,False
cpr was detecting after performed no heartbeat,cpr,True
cpr was performed after detecting represent no heartbeat,cpr,True
cpr was performed after detecting no pulsation,cpr,True
cpr was performed after detecting no heartbeat ,cpr,True
he was bitten ophidian by a snake while hiking,snake_bite,True
he was bitten a by snake while hiking,snake_bite,True
he was bitten by a snake hiking,snake_bite,True
he was bitten by a snake while hiking ,snake_bite,True
bark was red and blistered from sunburn,burns,False
skin was red sunburn blistered from and,burns,False
skin was red and blistered ruby from sunburn,burns,False
skin was red and blistered from sunburn ,burns,False
the boy choked on a grape and couldnt catch ones breath,choking,True
the boy choked on a amp grape and couldnt breathe,choking,True
the boy choked on grape breathe,choking,True
the boy choked on a grape and couldnt breathe ,choking,True
venomous collation symptoms appeared rapidly,snake_bite,True
venomous bite symptoms appeared,snake_bite,True
venomous bite symptoms virulent appeared rapidly,snake_bite,True
venomous bite symptoms appeared rapidly ,snake_bite,True
a piece of totally food blocked his airway completely,choking,True
a piece of food airway his blocked completely,choking,True
a piece of food blocked his airway entirely,choking,True
a piece of food blocked his airway completely ,choking,True
she suffered a second degree sting from boiling water,burns,False
she suffered a second degree burn from boiling water,burns,False
moil she suffered a second degree burn from boiling water,burns,False
she suffered a second degree burn from boiling water ,burns,False
wounds minor were cleaned and dressed,wounds,False
minor wounds were cleaned and dressed,wounds,False
wounding minor wounds were cleaned and dressed,wounds,False
minor wounds were cleaned and dressed ,wounds,False
anaphylaxis symptoms followed a sting bee,bee_sting,False
anaphylaxis symptoms amp followed a bee sting,bee_sting,False
anaphylaxis symptom followed a bee sting,bee_sting,False
anaphylaxis symptoms followed a bee sting ,bee_sting,False
she a second degree burn from,burns,False
she suffered from second degree burn a boiling water,burns,False
she suffered a second degree burn from churn water,burns,False
she suffered a second degree burn from boiling water ,burns,False
the boy choked on a grape along and couldnt breathe,choking,True
the boy a on choked grape and couldnt breathe,choking,True
the son choked on a grape and couldnt breathe,choking,True
the boy choked on a grape and couldnt breathe ,choking,True
the patient experienced numbness and pain after an electric injury,electric_shock,True
the patient experienced numbness and hurt after an electric injury,electric_shock,True
electric patient experienced numbness and pain after an the injury,electric_shock,True
the patient experienced numbness and pain after an electric injury ,electric_shock,True
the sting site became fretful red and itchy,bee_sting,False
the sting site became red and itchy,bee_sting,False
the sting site became violent and itchy,bee_sting,False
the sting site became red and itchy ,bee_sting,False
fang marks later were visible on the ankle after a bite,snake_bite,True
fang marks were visible on the ankle after bite a,snake_bite,True
fang marks were visible on the ankle after a bite,snake_bite,True
fang marks were visible on the ankle after a bite ,snake_bite,True
he suspected bitten by a stray dog was to have rabies,rabies,True
he was bitten by a stray dog suspected to have amp rabies,rabies,True
he was bitten by a stray dog suspected to have rabies,rabies,True
he was bitten by a stray dog suspected to have rabies ,rabies,True
he collapsed suddenly and was not breathing immediate resuscitation needed,cpr,True
he collapsed suddenly and resuscitation not breathing immediate was was needed,cpr,True
he collapsed suddenly and was not breathing immediate resuscitation non was needed,cpr,True
he collapsed suddenly and was not breathing immediate resuscitation was needed ,cpr,True
sudden fainting occurred during a rakehell test,fainting,False
blood fainting occurred during a sudden test,fainting,False
sudden fainting occurred during origin a blood test,fainting,False
sudden fainting occurred during a blood test ,fainting,False
she had a deep cut on her forearm from glass,wounds,False
she had a deletion deep cut on her forearm from broken glass,wounds,False
she had a deep cut on her forearm from burst glass,wounds,False
she had a deep cut on her forearm from broken glass ,wounds,False
he lost for consciousness a few seconds and then recovered,fainting,False
he lost cognizance for a few seconds and then recovered,fainting,False
he lost consciousness for few seconds and then recovered,fainting,False
he lost consciousness for a few seconds and then recovered ,fainting,False
the worker collapsed after accidental burning,electric_shock,True
the worker later collapsed after accidental electrocution,electric_shock,True
the worker collapsed after accidental electrocution,electric_shock,True
the worker collapsed after accidental electrocution ,electric_shock,True
reported patient the dizziness and momentarily blacked out,fainting,False
the patient reported and momentarily blacked out,fainting,False
the patient reported black dizziness and momentarily blacked out,fainting,False
the patient reported dizziness and momentarily blacked out ,fainting,False
the doer collapsed after accidental electrocution,electric_shock,True
the worker collapsed after accidental give way electrocution,electric_shock,True
accidental worker collapsed after the electrocution,electric_shock,True
the worker collapsed after accidental electrocution ,electric_shock,True
anaphylaxis symptom followed a bee sting,bee_sting,False
anaphylaxis symptoms followed a bee amp sting,bee_sting,False
anaphylaxis symptoms followed a bee,bee_sting,False
anaphylaxis symptoms followed a bee sting ,bee_sting,False
she was submerged in water for several before being rescued,drowning,True
she several submerged in water for was minutes before being rescued,drowning,True
she was submerged in water deluge for several minutes before being rescued,drowning,True
she was submerged in water for several minutes before being rescued ,drowning,True
represent a lifeguard started cpr when the swimmer was pulled out of the water,cpr,True
a lifeguard started cpr when the swimmer was pull in out of the water,cpr,True
a lifeguard started cpr when the of was pulled out swimmer the water,cpr,True
a lifeguard started cpr when the swimmer was pulled out of the water ,cpr,True
a bite led to concern for exposure,rabies,True
burn a raccoon bite led to concern for rabies exposure,rabies,True
a raccoon bite rabies to concern for led exposure,rabies,True
a raccoon bite led to concern for rabies exposure ,rabies,True
she was submerged in water for several represent minutes before being rescued,drowning,True
before was submerged in water for several minutes she being rescued,drowning,True
she was submerged in water for several minutes before being rescued,drowning,True
she was submerged in water for several minutes before being rescued ,drowning,True
minor wounds were cleaned and set,wounds,False
minor wounds were cleaned and dressed,wounds,False
make clean minor wounds were cleaned and dressed,wounds,False
minor wounds were cleaned and dressed ,wounds,False
a lifeguard started cpr when the water was pulled out of the swimmer,cpr,True
a lifeguard started cpr when the swimmer was pulled out kod of the water,cpr,True
a lifeguard started cpr the swimmer was pulled out of the water,cpr,True
a lifeguard started cpr when the swimmer was pulled out of the water ,cpr,True
bandages were applied to a laceration the,wounds,False
patch were applied to a laceration on the leg,wounds,False
bandages were applied the a laceration on to leg,wounds,False
bandages were applied to a laceration on the leg ,wounds,False
she had an allergic to reaction a wasp sting,bee_sting,False
she had an amp allergic reaction to a wasp sting,bee_sting,False
she had an allergic response to a wasp sting,bee_sting,False
she had an allergic reaction to a wasp sting ,bee_sting,False
she describe numbness and pain after a snake bite,snake_bite,True
reported numbness and pain after a snake bite,snake_bite,True
she reported numbness later and pain after a snake bite,snake_bite,True
she reported numbness and pain after a snake bite ,snake_bite,True
passed appeared pale and he out during the meeting,fainting,False
he appeared and passed out during meeting,fainting,False
he appeared fit pale and passed out during the meeting,fainting,False
he appeared pale and passed out during the meeting ,fainting,False
the sting site became red and itchy,bee_sting,False
the sting site bite became red and itchy,bee_sting,False
the sting and became red site itchy,bee_sting,False
the sting site became red and itchy ,bee_sting,False
a scorpion painfulness sting caused intense pain and swelling,scorpion_sting,True
sting scorpion a caused intense pain and swelling,scorpion_sting,True
a scorpion sting caused intense hurt and swelling,scorpion_sting,True
a scorpion sting caused intense pain and swelling ,scorpion_sting,True
the patient had suffer burns from a fire incident,burns,False
the affected role had burns from a fire incident,burns,False
the fire had burns from a patient incident,burns,False
the patient had burns from a fire incident ,burns,False
burn marks simon marks were visible after a high voltage shock,electric_shock,True
burn marks were visible after a shock voltage high,electric_shock,True
burn marks were visible after a high voltage,electric_shock,True
burn marks were visible after a high voltage shock ,electric_shock,True
the patient reported blacked and momentarily dizziness out,fainting,False
the patient reported dizziness and momentarily blacked lightheadedness out,fainting,False
the patient reported dizziness and momentarily melanise out,fainting,False
the patient reported dizziness and momentarily blacked out ,fainting,False
swelling and discoloration surveil the snakebite,snake_bite,True
and swelling discoloration followed the snakebite,snake_bite,True
swelling discoloration followed the snakebite,snake_bite,True
swelling and discoloration followed the snakebite ,snake_bite,True
bitten on an hand by the aggressive fox,rabies,True
bitten on the hand an aggressive fox,rabies,True
bitten on the hand by an belligerent fox,rabies,True
bitten on the hand by an aggressive fox ,rabies,True
her was unable to walk after fracturing she ankle,fractures,False
she was unable to walk after fracturing ankle,fractures,False
she later was unable to walk after fracturing her ankle,fractures,False
she was unable to walk after fracturing her ankle ,fractures,False
the child screamed after being stung by a,scorpion_sting,True
small fry the child screamed after being stung by a scorpion,scorpion_sting,True
the baby screamed after being stung by a scorpion,scorpion_sting,True
the child screamed after being stung by a scorpion ,scorpion_sting,True
she had a trench cut on her forearm from broken glass,wounds,False
she had a deep cut glaze on her forearm from broken glass,wounds,False
she had her deep cut on a forearm from broken glass,wounds,False
she had a deep cut on her forearm from broken glass ,wounds,False
she off turned blue while eating and gasped for air,choking,True
she turned blue eating and gasped for air,choking,True
she turned blue while rust and gasped for air,choking,True
she turned blue while eating and gasped for air ,choking,True
hot oil spilled on his arm causing branch a burn,burns,False
hot spilled arm causing a burn,burns,False
hot oil spilled a his arm causing on burn,burns,False
hot oil spilled on his arm causing a burn ,burns,False
pain reported numbness and she after a snake bite,snake_bite,True
reported numbness and pain after a snake bite,snake_bite,True
she burn reported numbness and pain after a snake bite,snake_bite,True
she reported numbness and pain after a snake bite ,snake_bite,True
sudden fainting occurred during a blood test,fainting,False
sudden blood occurred during a fainting test,fainting,False
sudden fainting occurred mental test during a blood test,fainting,False
sudden fainting occurred during a blood test ,fainting,False
she turned blue while eating and gasped for amobarbital sodium air,choking,True
she turned blue while use up and gasped for air,choking,True
she turned eating while blue and gasped for air,choking,True
she turned blue while eating and gasped for air ,choking,True
the patient burns from a fire incident,burns,False
the a had burns from patient fire incident,burns,False
give the sack the patient had burns from a fire incident,burns,False
the patient had burns from a fire incident ,burns,False
skin sunburn red and blistered from was,burns,False
skin was red and blistered from suntan,burns,False
skin was red and represent blistered from sunburn,burns,False
skin was red and blistered from sunburn ,burns,False
she fainted after standing up too quickly,fainting,False
she fainted after quickly up too standing,fainting,False
she fainted after brook up too quickly,fainting,False
she fainted after standing up too quickly ,fainting,False
lifeguard started when the swimmer was pulled out of the water,cpr,True
a lifeguard take up cpr when the swimmer was pulled out of the water,cpr,True
swimmer lifeguard started cpr when the a was pulled out of the water,cpr,True
a lifeguard started cpr when the swimmer was pulled out of the water ,cpr,True
